"OTU"	"Control_Healthy"	"Control_Sick"	"COVID19"
"1236"	"homoserine O-acetyltransferase activity"	1.84375	2.65573770491803	70.0975609756098
"1237"	"homoserine O-succinyltransferase activity"	0.5625	7.85245901639344	52.1219512195122
"1238"	"homoserine transmembrane transporter activity"	0	14.3606557377049	3.95121951219512
"1239"	"hormone activity"	0.28125	2.26229508196721	12.6585365853659
"1240"	"hyaluronan synthase activity"	0	7.29508196721311	9.17073170731707
"1241"	"hyaluronate lyase activity"	0.0625	0.0983606557377049	26.4390243902439
"1242"	"hyaluronic acid binding"	0	0.39344262295082	3.63414634146341
"1243"	"hyalurononglucosaminidase activity"	0.125	0.213114754098361	6.31707317073171
"1244"	"hydrogen dehydrogenase (NADP+) activity"	0	1.13114754098361	1.78048780487805
"1245"	"hydrogen dehydrogenase activity"	0	4.16393442622951	57.780487804878
"1246"	"hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolysing) activity"	1.59375	7.0655737704918	20.8292682926829
"1247"	"hydroperoxide reductase activity"	0.0625	0	6.97560975609756
"1248"	"hydroquinone:oxygen oxidoreductase activity"	0	18.4262295081967	31.9024390243902
"1249"	"hydroxyacylglutathione hydrolase activity"	3.90625	20.5409836065574	742.707317073171
"1250"	"hydroxybutyrate-dimer hydrolase activity"	0.625	2.81967213114754	10.1951219512195
"1251"	"hydroxyethylthiazole kinase activity"	0.15625	0.901639344262295	29.9756097560976
"1252"	"hydroxyisourate hydrolase activity"	0.84375	3	10.1707317073171
"1253"	"hydroxymethylglutaryl-CoA lyase activity"	1.59375	5.83606557377049	20.0975609756098
"1254"	"hydroxymethylglutaryl-CoA reductase (NADPH) activity"	1.09375	0.836065573770492	55.6829268292683
"1255"	"hydroxymethylglutaryl-CoA reductase activity"	0	0.163934426229508	37.1707317073171
"1256"	"hydroxymethylglutaryl-CoA synthase activity"	0.0625	0.0327868852459016	62.6585365853659
"1257"	"hydroxymethylpyrimidine kinase activity"	0.59375	0.868852459016393	31.9024390243902
"1258"	"hydroxyphenylpyruvate reductase activity"	0	0.311475409836066	18.8292682926829
"1259"	"hydroxypyruvate isomerase activity"	0.09375	15.7049180327869	29.8536585365854
"1260"	"hydroxypyruvate reductase activity"	0.5625	1.85245901639344	55.4146341463415
"1261"	"hypoglycin A gamma-glutamyl transpeptidase activity"	1.9375	38.9180327868852	131.80487804878
"1262"	"hypoxanthine phosphoribosyltransferase activity"	2.375	4.14754098360656	120.048780487805
"1263"	"iduronate-2-sulfatase activity"	0.40625	0.180327868852459	2.53658536585366
"1264"	"imidazoleglycerol-phosphate dehydratase activity"	1.03125	10.5245901639344	45.9268292682927
"1265"	"imidazoleglycerol-phosphate synthase activity"	2.46875	21.5081967213115	134.170731707317
"1266"	"imidazolonepropionase activity"	1.6875	18.0819672131148	48.2682926829268
"1267"	"IMP cyclohydrolase activity"	4.0625	22.0983606557377	221.024390243902
"1268"	"IMP dehydrogenase activity"	11.28125	9190.29508196721	170.975609756098
"1269"	"indole-3-acetonitrile nitrile hydratase activity"	0.65625	2.80327868852459	7.21951219512195
"1270"	"indole-3-glycerol-phosphate synthase activity"	1.8125	6.08196721311475	43.7560975609756
"1271"	"indoleacetamide hydrolase activity"	4.1875	37.4098360655738	137.292682926829
"1272"	"indolepyruvate decarboxylase activity"	0	0.0327868852459016	13.4634146341463
"1273"	"indolepyruvate ferredoxin oxidoreductase activity"	3.03125	48.9344262295082	181.243902439024
"1274"	"inorganic anion exchanger activity"	0	0.819672131147541	3.92682926829268
"1275"	"inorganic anion transmembrane transporter activity"	5.71875	13.4262295081967	91.219512195122
"1276"	"inorganic diphosphatase activity"	5.21875	12.7049180327869	173.121951219512
"1277"	"inorganic phosphate transmembrane transporter activity"	9.625	55.3114754098361	356.219512195122
"1278"	"inosine kinase activity"	0	0.0327868852459016	10.9512195121951
"1279"	"inosine nucleosidase activity"	0	0	1.48780487804878
"1280"	"inositol 2-dehydrogenase activity"	0.4375	0.311475409836066	31.1707317073171
"1281"	"inositol monophosphate 1-phosphatase activity"	1.78125	5.59016393442623	41.7073170731707
"1282"	"inositol monophosphate 3-phosphatase activity"	1.78125	5.39344262295082	41
"1283"	"inositol monophosphate 4-phosphatase activity"	1.78125	5.39344262295082	41
"1284"	"inositol monophosphate phosphatase activity"	1.78125	5.39344262295082	41
"1285"	"inositol phosphate phosphatase activity"	0.0625	0	14.4146341463415
"1286"	"interleukin-1, type II receptor binding"	0.4375	2.42622950819672	0
"1287"	"interleukin-6 receptor binding"	0.4375	2.49180327868852	0
"1288"	"inward rectifier potassium channel activity"	1.21875	0.524590163934426	0.853658536585366
"1289"	"ion channel activity"	5.6875	126.131147540984	93.8780487804878
"1290"	"ion transmembrane transporter activity, phosphorylative mechanism"	0	1.67213114754098	8.04878048780488
"1291"	"ionotropic glutamate receptor activity"	12.25	67.5081967213115	621.731707317073
"1292"	"iron-responsive element binding"	0.46875	1.83606557377049	0.878048780487805
"1293"	"iron ion binding"	194.09375	1331.54098360656	4384.36585365854
"1294"	"iron ion transmembrane transporter activity"	1.40625	153.852459016393	290.317073170732
"1295"	"isoamylase activity"	0	53.0655737704918	14.1219512195122
"1296"	"isochorismatase activity"	0.0625	15.0655737704918	47.219512195122
"1297"	"isochorismate synthase activity"	0.96875	10.983606557377	46.4634146341463
"1298"	"isocitrate dehydrogenase (NAD+) activity"	0.125	34.4098360655738	16.780487804878
"1299"	"isocitrate dehydrogenase (NADP+) activity"	2.9375	43.1147540983607	172.121951219512
"1300"	"isocitrate lyase activity"	3.03125	15.344262295082	39.0975609756098
"1301"	"isoguanine deaminase activity"	0	0.39344262295082	0.780487804878049
"1302"	"isoleucine-tRNA ligase activity"	1207.75	10984.4262295082	372.414634146341
"1303"	"isopenicillin-N epimerase activity"	0.09375	5.21311475409836	9.29268292682927
"1304"	"isopentenyl-diphosphate delta-isomerase activity"	23.09375	2.11475409836066	39.0487804878049
"1305"	"isovaleryl-CoA dehydrogenase activity"	2.46875	8.62295081967213	33.7560975609756
"1306"	"kanamycin kinase activity"	2.15625	12.8524590163934	291.487804878049
"1307"	"ketol-acid reductoisomerase activity"	3.34375	10.4262295081967	116.80487804878
"1308"	"kojibiose phosphorylase activity"	0.0625	0.901639344262295	27.9024390243902
"1309"	"kynureninase activity"	1.4375	4.81967213114754	49.9024390243902
"1310"	"kynurenine-oxoglutarate transaminase activity"	0	0.295081967213115	3.5609756097561
"1311"	"kynurenine 3-monooxygenase activity"	0	0.114754098360656	17.4878048780488
"1312"	"L-2-hydroxyglutarate oxidase activity"	0.0625	0.868852459016393	0.731707317073171
"1313"	"L-alanine:2-oxoglutarate aminotransferase activity"	6.09375	12.1967213114754	90.4634146341463
"1314"	"L-allo-threonine aldolase activity"	0	0.0327868852459016	1.85365853658537
"1315"	"L-altrarate dehydratase activity"	0	0	4.07317073170732
"1316"	"L-amino-acid oxidase activity"	0	0.0327868852459016	2.8780487804878
"1317"	"L-amino acid efflux transmembrane transporter activity"	0	0.0819672131147541	2.8780487804878
"1318"	"L-aminoadipate-semialdehyde dehydrogenase activity"	0.0625	5.34426229508197	24.6829268292683
"1319"	"L-arabinonate dehydratase activity"	0	2.67213114754098	5.90243902439024
"1320"	"L-arabinonolactonase activity"	0	0.262295081967213	7.41463414634146
"1321"	"L-arabinose-importing ATPase activity"	0.09375	0.0819672131147541	11.6829268292683
"1322"	"L-arabinose 1-dehydrogenase (NAD+) activity"	0	0	4.19512195121951
"1323"	"L-arabinose isomerase activity"	0.21875	1.80327868852459	40
"1324"	"L-arabinose transmembrane transporter activity"	0	0	4.04878048780488
"1325"	"L-ascorbate 6-phosphate lactonase activity"	0	2.73770491803279	8.39024390243902
"1326"	"L-ascorbate oxidase activity"	0	7.19672131147541	14.1951219512195
"1327"	"L-ascorbate peroxidase activity"	0.40625	13.0819672131148	223.048780487805
"1328"	"L-ascorbic acid binding"	0.75	11.2950819672131	37.7073170731707
"1329"	"L-aspartate oxidase activity"	5.59375	19.983606557377	64.3414634146341
"1330"	"L-aspartate:2-oxoglutarate aminotransferase activity"	5.71875	35.3934426229508	247.19512195122
"1331"	"L-cystine transmembrane transporter activity"	0	3.47540983606557	114.756097560976
"1332"	"L-fuconate dehydratase activity"	0.3125	0.163934426229508	14.0243902439024
"1333"	"L-fucose isomerase activity"	5.65625	2.37704918032787	37.5609756097561
"1334"	"L-fuculokinase activity"	0	0.147540983606557	2.73170731707317
"1335"	"L-fuculose-phosphate aldolase activity"	0.9375	5.29508196721311	22.0975609756098
"1336"	"L-glutamine:2-oxoglutarate aminotransferase activity"	0.5	0.180327868852459	38.390243902439
"1337"	"L-gulonolactone oxidase activity"	0	25.0655737704918	3.19512195121951
"1338"	"L-iditol 2-dehydrogenase activity"	0.125	3.63934426229508	22.8536585365854
"1339"	"L-isoleucine transaminase activity"	1.84375	9.9344262295082	117
"1340"	"L-isoleucine transmembrane transporter activity"	1.28125	15.2950819672131	18
"1341"	"L-lactate dehydrogenase (cytochrome) activity"	1.21875	6.62295081967213	66.0731707317073
"1342"	"L-lactate dehydrogenase activity"	0.34375	1.22950819672131	142
"1343"	"L-leucine transaminase activity"	1.84375	9.9344262295082	117
"1344"	"L-leucine transmembrane transporter activity"	1.3125	15.2950819672131	7.24390243902439
"1345"	"L-leucine:2-oxoglutarate aminotransferase activity"	0	0	2.68292682926829
"1346"	"L-lysine 6-monooxygenase (NADPH) activity"	0.6875	0.131147540983607	22.2926829268293
"1347"	"L-lysine 6-transaminase activity"	0	0	1.97560975609756
"1348"	"L-lysine efflux transmembrane transporter activity"	0	0.0983606557377049	6.36585365853659
"1349"	"L-malate dehydrogenase activity"	3.15625	79.5901639344262	197.512195121951
"1350"	"L-methionine-(R)-S-oxide reductase activity"	0.0625	3.63934426229508	8.90243902439024
"1351"	"L-methionine transmembrane transporter activity"	0	27.1803278688525	8.41463414634146
"1352"	"L-methionine:thioredoxin-disulfide S-oxidoreductase activity"	0	7.78688524590164	3.17073170731707
"1353"	"L-phenylalanine transmembrane transporter activity"	0.84375	4.9016393442623	119.560975609756
"1354"	"L-phenylalanine:2-oxoglutarate aminotransferase activity"	0.1875	8.59016393442623	15.1707317073171
"1355"	"L-pipecolate oxidase activity"	0.0625	1.21311475409836	7.65853658536585
"1356"	"L-rhamnonate dehydratase activity"	0.0625	3.29508196721311	4.97560975609756
"1357"	"L-rhamnose isomerase activity"	0	0.213114754098361	20.9268292682927
"1358"	"L-ribulose-5-phosphate 3-epimerase activity"	0.0625	0	10.1951219512195
"1359"	"L-ribulose-phosphate 4-epimerase activity"	0	1.98360655737705	49.7317073170732
"1360"	"L-serine ammonia-lyase activity"	14.9375	27	249.80487804878
"1361"	"L-threonine 3-dehydrogenase activity"	1.1875	0.754098360655738	67.0487804878049
"1362"	"L-threonine ammonia-lyase activity"	7.9375	72.3770491803279	223.536585365854
"1363"	"L-threonylcarbamoyladenylate synthase"	1.71875	6.0655737704918	48.6585365853659
"1364"	"L-tryptophan transmembrane transporter activity"	0.09375	0.80327868852459	110.609756097561
"1365"	"L-tyrosine transmembrane transporter activity"	0.09375	0.80327868852459	110.609756097561
"1366"	"L-tyrosine:2-oxoglutarate aminotransferase activity"	0.625	12.0655737704918	11.1951219512195
"1367"	"L-valine transaminase activity"	1.84375	9.9344262295082	117
"1368"	"L-valine transmembrane transporter activity"	1.375	15.5573770491803	34.9512195121951
"1369"	"L-xylulokinase activity"	0.09375	12.2786885245902	1.68292682926829
"1370"	"L-xylulose reductase (NAD+) activity"	0.0625	0.377049180327869	5.31707317073171
"1371"	"L-xylulose reductase (NADP+) activity"	0.0625	0.377049180327869	5.31707317073171
"1372"	"L(+)-tartrate dehydratase activity"	1.65625	1.13114754098361	58.219512195122
"1373"	"L,L-diaminopimelate aminotransferase activity"	0.15625	8.91803278688525	45.0731707317073
"1374"	"lactaldehyde dehydrogenase activity"	22.3125	77.1311475409836	180.829268292683
"1375"	"lactaldehyde reductase activity"	1.4375	1.24590163934426	9.65853658536585
"1376"	"lactate 2-monooxygenase activity"	0	0	3.58536585365854
"1377"	"lactate racemase activity"	0	0.229508196721311	16.0975609756098
"1378"	"lactate transmembrane transporter activity"	41.96875	31.0819672131148	140.146341463415
"1379"	"lactose binding"	0.28125	7.14754098360656	20.7073170731707
"1380"	"lactose:proton symporter activity"	0.28125	7.14754098360656	20.7073170731707
"1381"	"large ribosomal subunit rRNA binding"	26.375	76.6885245901639	1594.24390243902
"1382"	"lauroyltransferase activity"	0.09375	7.57377049180328	27.9756097560976
"1383"	"leucine-tRNA ligase activity"	475.4375	4100.32786885246	352.487804878049
"1384"	"leucine binding"	0	0.0327868852459016	4.31707317073171
"1385"	"leucine dehydrogenase activity"	2	1.44262295081967	21.1463414634146
"1386"	"leucyltransferase activity"	1.8125	8.14754098360656	81.9756097560976
"1387"	"leukotriene-A4 hydrolase activity"	0	0.131147540983607	1.63414634146341
"1388"	"leukotriene C4 gamma-glutamyl transferase activity"	1.9375	38.9180327868852	131.80487804878
"1389"	"levanase activity"	0	0.524590163934426	4.07317073170732
"1390"	"levansucrase activity"	0.0625	8.95081967213115	11.8536585365854
"1391"	"licheninase activity"	0.0625	0	5.68292682926829
"1392"	"ligand-gated channel activity"	0	0.426229508196721	5.36585365853659
"1393"	"linear malto-oligosaccharide phosphorylase activity"	11.59375	63.2950819672131	448.634146341463
"1394"	"linoleate 13S-lipoxygenase activity"	0	8.91803278688525	0
"1395"	"linoleoyl-CoA desaturase activity"	0	0	11.7073170731707
"1396"	"lipid-A-disaccharide synthase activity"	2.53125	7.63934426229508	46.3414634146341
"1397"	"lipid-linked peptidoglycan transporter activity"	4.6875	17.672131147541	100.268292682927
"1398"	"lipid A-core heptosyltransferase activity"	0	6.78688524590164	0.146341463414634
"1399"	"lipid kinase activity"	0	5.70491803278689	21.7560975609756
"1400"	"lipid phosphatase activity"	0.0625	0.639344262295082	0.439024390243902
"1401"	"lipoate-protein ligase activity"	0	0.983606557377049	389.585365853659
"1402"	"lipoate synthase activity"	1.40625	6.72131147540984	71.3658536585366
"1403"	"lipoic acid binding"	0.5	22.5901639344262	10.9512195121951
"1404"	"lipopolysaccharide-1,6-galactosyltransferase activity"	0	0	19
"1405"	"lipopolysaccharide 3-alpha-galactosyltransferase activity"	0	0.524590163934426	45.7073170731707
"1406"	"lipopolysaccharide floppase activity"	0	0.0327868852459016	3.1219512195122
"1407"	"lipopolysaccharide glucosyltransferase I activity"	0	4.54098360655738	45.390243902439
"1408"	"lipopolysaccharide N-acetylglucosaminyltransferase activity"	0	0.0327868852459016	54.8292682926829
"1409"	"lipopolysaccharide N-acetylmannosaminouronosyltransferase activity"	0	0.327868852459016	5.90243902439024
"1410"	"lipoyl(octanoyl) transferase activity"	0.71875	4.29508196721311	30.5853658536585
"1411"	"long-chain-(S)-2-hydroxy-long-chain-acid oxidase activity"	1.4375	5.13114754098361	42.8780487804878
"1412"	"long-chain-3-hydroxyacyl-CoA dehydrogenase activity"	0.34375	1.68852459016393	13.5121951219512
"1413"	"long-chain-acyl-CoA dehydrogenase activity"	0.5	1.39344262295082	4.14634146341463
"1414"	"long-chain-aldehyde dehydrogenase activity"	0	0.213114754098361	1.82926829268293
"1415"	"long-chain-fatty-acyl-CoA reductase activity"	0	0	2.31707317073171
"1416"	"long-chain fatty acid-CoA ligase activity"	11.09375	79.4262295081967	419.90243902439
"1417"	"long-chain fatty acid [acyl-carrier-protein] ligase activity"	0.84375	1.52459016393443	25.8780487804878
"1418"	"long-chain fatty acid luciferin component ligase activity"	0.1875	0.0655737704918033	5.82926829268293
"1419"	"long-chain fatty acid transporting porin activity"	2.6875	9.60655737704918	21.0243902439024
"1420"	"long-chain fatty acyl-CoA binding"	0.3125	2.11475409836066	0.195121951219512
"1421"	"lysine-tRNA ligase activity"	9	16.6393442622951	472.609756097561
"1422"	"lysine 2-monooxygenase activity"	0	0	8.19512195121951
"1423"	"lysine 2,3-aminomutase activity"	0.25	0.311475409836066	24.3414634146341
"1424"	"lysine decarboxylase activity"	0.5	29.4426229508197	72
"1425"	"lysophospholipase activity"	1.40625	12.7377049180328	45.5365853658537
"1426"	"lysophospholipid:sodium symporter activity"	0	0.0491803278688525	53.4146341463415
"1427"	"lysozyme activity"	39.0625	23.6229508196721	428.560975609756
"1428"	"lysyltransferase activity"	0.71875	0.721311475409836	21.7560975609756
"1429"	"lytic endotransglycosylase activity"	15.8125	24.0327868852459	1489.14634146341
"1430"	"magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase activity"	0.78125	0.19672131147541	2.02439024390244
"1431"	"magnesium chelatase activity"	9.3125	10.7868852459016	107.390243902439
"1432"	"magnesium ion binding"	632.21875	2152.73770491803	10089.7804878049
"1433"	"magnesium ion transmembrane transporter activity"	7.75	24.1967213114754	118.780487804878
"1434"	"magnesium protoporphyrin IX methyltransferase activity"	1.21875	0.327868852459016	2
"1435"	"magnesium transmembrane transporter activity, phosphorylative mechanism"	1.84375	49.2622950819672	154.853658536585
"1436"	"malate dehydrogenase (decarboxylating) (NAD+) activity"	6.8125	34.9344262295082	315.414634146341
"1437"	"malate dehydrogenase (decarboxylating) (NADP+) activity"	4.71875	20.4918032786885	309.780487804878
"1438"	"malate dehydrogenase (menaquinone) activity"	0.125	17.344262295082	56.4634146341463
"1439"	"malate dehydrogenase (quinone) activity"	0.125	17.3770491803279	56.8536585365854
"1440"	"malate synthase activity"	28.28125	82.3934426229508	96.5853658536585
"1441"	"malate:proton symporter activity"	0.96875	8.57377049180328	7.26829268292683
"1442"	"maleylacetate reductase activity"	0	0	3.04878048780488
"1443"	"malic enzyme activity"	6.84375	34.8360655737705	329.658536585366
"1444"	"malonate-semialdehyde dehydrogenase (acetylating) activity"	0.65625	24.672131147541	63.390243902439
"1445"	"malonyl-CoA decarboxylase activity"	1.8125	2.13114754098361	20.3170731707317
"1446"	"malonyl-CoA methyltransferase activity"	0.0625	7.47540983606557	26.780487804878
"1447"	"maltodextrin phosphorylase activity"	5	32.9672131147541	135.463414634146
"1448"	"maltodextrin transmembrane transporter activity"	0	2.01639344262295	10.4634146341463
"1449"	"maltose-6-phosphate glucosidase activity"	0.15625	1.27868852459016	31.5121951219512
"1450"	"maltose alpha-glucosidase activity"	2.15625	1.81967213114754	204.243902439024
"1451"	"maltose O-acetyltransferase activity"	0	0.213114754098361	13.0731707317073
"1452"	"maltose phosphorylase activity"	4.0625	0.245901639344262	39.5609756097561
"1453"	"maltose transporting porin activity"	0	2.09836065573771	12.7560975609756
"1454"	"mandelate racemase activity"	0.125	4.13114754098361	9.09756097560976
"1455"	"manganese ion binding"	34.375	153.786885245902	1660.19512195122
"1456"	"manganese ion transmembrane transporter activity"	0.34375	24.0327868852459	53.1951219512195
"1457"	"manganese transmembrane transporter activity, phosphorylative mechanism"	0	0	3.85365853658537
"1458"	"mannan endo-1,4-beta-mannosidase activity"	11.59375	27.0819672131148	103.609756097561
"1459"	"mannitol-1-phosphatase activity"	1.21875	0.901639344262295	3.85365853658537
"1460"	"mannitol-1-phosphate 5-dehydrogenase activity"	0.125	0.327868852459016	13.3414634146341
"1461"	"mannitol 2-dehydrogenase activity"	1.03125	5.70491803278689	3.73170731707317
"1462"	"mannitol dehydrogenase activity"	0.0625	0.0327868852459016	12.8292682926829
"1463"	"mannonate dehydratase activity"	0.90625	8.26229508196721	73.0975609756098
"1464"	"mannose-1-phosphate guanylyltransferase (GDP) activity"	0.375	3.39344262295082	57.8048780487805
"1465"	"mannose-1-phosphate guanylyltransferase activity"	0.46875	9.0655737704918	48.3170731707317
"1466"	"mannose-6-phosphate isomerase activity"	14.0625	11.7377049180328	107.658536585366
"1467"	"mannose isomerase activity"	1.125	0.213114754098361	1.14634146341463
"1468"	"mannosyl-3-phosphoglycerate phosphatase activity"	0	0.131147540983607	54.5609756097561
"1469"	"mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity"	5.15625	3.34426229508197	128.853658536585
"1470"	"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity"	0.15625	0.442622950819672	14.8048780487805
"1471"	"mannosyl-oligosaccharide glucosidase activity"	1.3125	0.688524590163934	9.17073170731707
"1472"	"mannosyltransferase activity"	5.3125	20.0491803278689	36.8048780487805
"1473"	"MAP kinase activity"	0.78125	3.60655737704918	0.439024390243902
"1474"	"mating-type factor pheromone receptor activity"	0	0.163934426229508	1.19512195121951
"1475"	"mechanosensitive ion channel activity"	1.1875	13.5081967213115	235.19512195122
"1476"	"medium-chain-(S)-2-hydroxy-acid oxidase activity"	1.4375	5.13114754098361	42.8780487804878
"1477"	"mercury (II) reductase activity"	2.8125	24.5573770491803	235.707317073171
"1478"	"mercury ion binding"	2.71875	27.9344262295082	549.341463414634
"1479"	"mercury ion transmembrane transporter activity"	1	2.0655737704918	100.926829268293
"1480"	"metal ion transmembrane transporter activity"	30.78125	142.688524590164	479.829268292683
"1481"	"metalloaminopeptidase activity"	22.34375	45.8688524590164	319.609756097561
"1482"	"metallocarboxypeptidase activity"	21.1875	67.5573770491803	757.512195121951
"1483"	"metallodipeptidase activity"	1.71875	0.163934426229508	4.09756097560976
"1484"	"metalloendopeptidase activity"	198.875	309.213114754098	3651.85365853659
"1485"	"metalloendopeptidase inhibitor activity"	0	2.36065573770492	0.634146341463415
"1486"	"metalloexopeptidase activity"	20.03125	79.1475409836066	397.19512195122
"1487"	"metallopeptidase activity"	261.5	467.344262295082	4471.53658536585
"1488"	"methanol dehydrogenase activity"	0	0.163934426229508	4.07317073170732
"1489"	"methanol ferricytochrome-c oxidoreductase activity"	1.25	14.5901639344262	2.02439024390244
"1490"	"methenyltetrahydrofolate cyclohydrolase activity"	3.5	10.1475409836066	214.170731707317
"1491"	"methione N-acyltransferase activity"	4.25	22.1475409836066	264.731707317073
"1492"	"methionine-oxo-acid transaminase activity"	0.25	0	2.39024390243902
"1493"	"methionine-R-sulfoxide reductase activity"	0.0625	6.19672131147541	9.80487804878049
"1494"	"methionine-tRNA ligase activity"	5.6875	43.6229508196721	253.512195121951
"1495"	"methionine synthase activity"	5.59375	49.6065573770492	149.487804878049
"1496"	"methionyl-tRNA formyltransferase activity"	3.46875	26.3934426229508	135
"1497"	"methyl-CpG binding"	0.09375	0	1.4390243902439
"1498"	"methyl beta-D-glucoside 6-phosphate glucohydrolase activity"	3.25	30.2622950819672	156.243902439024
"1499"	"methylamine dehydrogenase (amicyanin) activity"	0	0	3.80487804878049
"1500"	"methylaspartate ammonia-lyase activity"	0	0	4.29268292682927
"1501"	"methylated-DNA-[protein]-cysteine S-methyltransferase activity"	4.5	29.4754098360656	123.756097560976
"1502"	"methylcrotonoyl-CoA carboxylase activity"	5.1875	41.8032786885246	93.780487804878
"1503"	"methylenetetrahydrofolate-tRNA-(uracil-5-)-methyltransferase (FADH2-oxidizing) activity"	1.03125	8.21311475409836	30.609756097561
"1504"	"methylenetetrahydrofolate dehydrogenase (NADP+) activity"	3.5	10.6229508196721	213.926829268293
"1505"	"methylenetetrahydrofolate reductase (NAD(P)H) activity"	1.03125	14.0327868852459	4866.87804878049
"1506"	"methylglutaconyl-CoA hydratase activity"	0	0.442622950819672	2.97560975609756
"1507"	"methylglyoxal reductase (NADH-dependent) activity"	0.09375	0.360655737704918	0.951219512195122
"1508"	"methylglyoxal reductase (NADPH-dependent) activity"	0	0.262295081967213	23.5609756097561
"1509"	"methylglyoxal reductase (NADPH-dependent, acetol producing)"	0	0	4.58536585365854
"1510"	"methylglyoxal synthase activity"	0.125	0.295081967213115	24.3658536585366
"1511"	"methylisocitrate lyase activity"	0.40625	5.42622950819672	16.5121951219512
"1512"	"methylitaconate delta-isomerase activity"	0.125	17.3934426229508	58.8048780487805
"1513"	"methylmalonate-semialdehyde dehydrogenase (acylating) activity"	1.5625	34.8032786885246	219.219512195122
"1514"	"methylmalonyl-CoA carboxytransferase activity"	1.28125	8.65573770491803	7.70731707317073
"1515"	"methylmalonyl-CoA decarboxylase activity"	7.59375	5.0327868852459	103.536585365854
"1516"	"methylthioadenosine nucleosidase activity"	0.125	3.08196721311475	46.1707317073171
"1517"	"methylthioribulose 1-phosphate dehydratase activity"	0.21875	3.01639344262295	14.780487804878
"1518"	"mevalonate kinase activity"	0.21875	0	20.0487804878049
"1519"	"MHC class I protein binding"	32.09375	181.983606557377	14.0487804878049
"1520"	"microtubule-severing ATPase activity"	0.0625	0.344262295081967	21.7317073170732
"1521"	"microtubule binding"	50.84375	234.213114754098	5.68292682926829
"1522"	"microtubule motor activity"	2.84375	4.21311475409836	30.2926829268293
"1523"	"mismatched DNA binding"	18.21875	37.7377049180328	522.243902439024
"1524"	"molybdate ion transmembrane transporter activity"	1.40625	12.672131147541	67.7317073170732
"1525"	"molybdenum cofactor cytidylyltransferase activity"	0.28125	0.262295081967213	2.39024390243902
"1526"	"molybdenum cofactor guanylyltransferase activity"	1.21875	14.7868852459016	27.9268292682927
"1527"	"molybdenum ion binding"	31.625	83.9016393442623	754.170731707317
"1528"	"molybdenum ion transmembrane transporter activity"	0.25	6.91803278688525	17.8292682926829
"1529"	"molybdopterin-synthase adenylyltransferase activity"	0	4.75409836065574	12.0487804878049
"1530"	"molybdopterin adenylyltransferase activity"	0.125	10.672131147541	9.36585365853658
"1531"	"molybdopterin synthase activity"	0	4.60655737704918	3.8780487804878
"1532"	"monophenol monooxygenase activity"	0	7.44262295081967	3.04878048780488
"1533"	"monovalent cation:proton antiporter activity"	1.46875	16.0327868852459	35.8292682926829
"1534"	"monovalent inorganic cation transmembrane transporter activity"	0	0.524590163934426	10.2926829268293
"1535"	"morphine 6-dehydrogenase activity"	0	0.0491803278688525	15.3170731707317
"1536"	"motor activity"	13.6875	83.0327868852459	276.170731707317
"1537"	"mRNA 3-UTR binding"	2.15625	31.6885245901639	56.7560975609756
"1538"	"mRNA 5-UTR binding"	10.90625	2.52459016393443	40.7073170731707
"1539"	"mRNA binding"	85	69.7377049180328	1266.65853658537
"1540"	"mucinaminylserine mucinaminidase activity"	0	0	1.65853658536585
"1541"	"muconolactone delta-isomerase activity"	2.21875	1.49180327868852	2.17073170731707
"1542"	"mycocerosate synthase activity"	0	0.114754098360656	35.1707317073171
"1543"	"mycothiol synthase activity"	0.0625	0.0327868852459016	1.36585365853659
"1544"	"myo-inosose-2 dehydratase activity"	0	0.39344262295082	34.7073170731707
"1545"	"myosin heavy chain kinase activity"	0.65625	0.19672131147541	2
"1546"	"myosin light chain kinase activity"	0.09375	0.0655737704918033	8.90243902439024
"1547"	"myosin VI light chain binding"	0	1.22950819672131	0
"1548"	"myristoyl-[acyl-carrier-protein] hydrolase activity"	0.0625	0.114754098360656	15.1463414634146
"1549"	"myristoyl-CoA hydrolase activity"	5.09375	5.59016393442623	29.7073170731707
"1550"	"myristoyltransferase activity"	2.6875	0.163934426229508	7.63414634146341
"1551"	"N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase activity"	0.0625	0.557377049180328	7.82926829268293
"1552"	"N-1-naphthylphthalamic acid binding"	0.4375	2.54098360655738	0
"1553"	"N-acetyl-beta-D-galactosaminidase activity"	1.75	8.95081967213115	201.463414634146
"1554"	"N-acetyl-gamma-glutamyl-phosphate reductase activity"	1.65625	8.54098360655738	60.2926829268293
"1555"	"N-acetyldiaminopimelate deacetylase activity"	0.09375	0.213114754098361	37.8536585365854
"1556"	"N-acetylgalactosamine-6-phosphate deacetylase activity"	29	7.65573770491803	75
"1557"	"N-acetylgalactosamine-6-sulfatase activity"	0	0	1.80487804878049
"1558"	"N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase activity"	0	0	162.682926829268
"1559"	"N-acetylglucosamine-6-phosphate deacetylase activity"	31.46875	8.0655737704918	103.487804878049
"1560"	"N-acetylglucosamine-6-sulfatase activity"	0	0.213114754098361	1.14634146341463
