"V1"	"V2"	"V3"	"V4"	"V5"
"UDP-N-acetylglucosamine-undecaprenyl-phosphate N-acetylglucosaminephosphotransferase activity"	0.000365129871031609	0.00122728357968806	0.0336316536023312	0.252824381068144	0.0203514198238262
"fucosyltransferase activity"	0.0191174002341332	0.0831786985231211	0.0411725248563282	0.308234763358309	0.0203515459511186
"D-threo-aldose 1-dehydrogenase activity"	0.0115783299264577	0.0012247750994164	0.0161516094258853	0.341148868540624	0.0203515462911919
"D-xylose 1-dehydrogenase (NAD) activity"	0.000364612625756778	0.00123192845249752	0.00837605730662166	0.136943150680397	0.0203513861922197
"purine-nucleoside phosphorylase activity"	0.0998758846015885	0.0265486857222885	0.273146267963498	1.74239409195964	0.020351483930695
"nicotinate-nucleotide diphosphorylase (carboxylating) activity"	0.14623465332954	0.198172375050334	0.310248979130063	4.0552623876991	0.0203514831556512
"pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity"	0.0278114209431617	0.00122967824229887	0.143524939080613	0.588367722591367	0.0203514878146524
"lauroyltransferase activity"	0.00790277647347765	0.00122539541354114	0.0243659621950309	0.65712813368724	0.0203515373889275
"4-carboxymuconolactone decarboxylase activity"	0.00782991059098861	0.00122698605272366	0.0500959908350585	0.699754445889405	0.020351505342527
"isoamylase activity"	0.00798466361683767	0.00122719859859899	0.082094064375406	0.5136356575215	0.0203515069540466
"myristoyl-CoA hydrolase activity"	0.0118287620965993	0.00123202736076073	0.0250942886582125	0.630633674893206	0.0203514834811628
"barbiturase activity"	0.000364612696978212	0.00122624824583289	0.00861488605134094	0.0819567703084146	0.0203515443069306
"UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity"	0.0571510997038977	0.00123196269196572	0.229056526626287	1.14923220675218	0.0203514826200226
"guanyl-nucleotide exchange factor activity"	1.22841498165691	8.72506863627289	0.9165632589628	1.02464531445122	0.321205780542075
"protocatechuate 4,5-dioxygenase activity"	0.0115170193990419	0.00122405678820669	0.00840791641347866	0.292645994681549	0.0203515376519894
"3-hydroxyacyl-CoA dehydrogenase activity"	0.178317294038108	0.695928731960358	0.503509469690345	6.44644620353524	0.266735914917967
"xylose isomerase activity"	0.0230580989811972	0.00122539913058175	0.0419308576831695	0.647860808089263	0.0203514922044147
"3-mercaptopyruvate sulfurtransferase activity"	0.00783553450456172	0.00122586273230279	0.0160902451133171	0.541281198141485	0.0203515461125674
"NADPH-hemoprotein reductase activity"	0.0361859546711811	0.00123200287596248	0.0907005314751339	0.564753002647399	0.0203514835213382
"diaminohydroxyphosphoribosylaminopyrimidine deaminase activity"	0.0967574097104987	0.00123201228803378	0.128739764295141	1.96383333585649	0.0203514826990462
"isochorismate synthase activity"	0.0513117212270455	0.00122405933769435	0.118456310729963	1.42459237431103	0.0203514747708265
"uracil binding"	0.00406524998076116	0.00122497751653978	0.00845846015241799	0.176457153857168	0.0203514761972969
"valine-pyruvate transaminase activity"	0.00783650035641348	0.00122658086439318	0.0813894192077662	0.416792259190309	0.020351545468582
"formimidoyltetrahydrofolate cyclodeaminase activity"	0.000366996925687264	0.00123178817136942	0.0335776476670119	0.0909067524778995	0.0203513930433462
"4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity"	0.0838329870908223	0.00123159978638747	0.160136088656517	1.82989508201485	0.0203514843316065
"damaged DNA binding"	0.416741540053844	0.379841262285871	0.672981894470073	16.5324976469707	0.020351483629733
"formate dehydrogenase (NAD+) activity"	0.359660486368195	0.0540753720304849	0.607031651583329	6.73383104537337	0.0203514887054613
"methylglyoxal reductase (NADPH-dependent, acetol producing)"	0.00404906485327857	0.00122540812050365	0.000784513386809739	0.188453911533343	0.0203515003005447
"malate dehydrogenase (quinone) activity"	0.0192510046858565	0.0136842711172612	0.0937049533283525	1.48400322630706	0.0203515430120029
"Atg8 activating enzyme activity"	0.00406825446524839	0.00122676088113263	0.00870533349229684	0.00240416870410992	0.0203514165100545
"gamma-glutamyl carboxylase activity"	0.0347603430843147	0.00122777087855419	0.0251720737940765	0.244966191015955	0.0203515326640542
"methylcrotonoyl-CoA carboxylase activity"	0.0593290556954114	3.45192958890356	0.1506450199767	2.26023001266506	0.0203514833236134
"UDP-glucuronic acid dehydrogenase activity"	0.0116435664985992	0.00122783734737361	0.0166068345228468	0.483790999159114	0.0203515353542606
"transcription corepressor binding"	0.0118268606886211	0.00123143575019998	0.0242217966666277	0.0560135801123999	0.0203514824200251
"beta-glucoside kinase activity"	0.00404906485327856	0.00122817740054657	0.000784513386808989	0.0942005631565586	0.0203515352373064
"hydroquinone:oxygen oxidoreductase activity"	0.0118143090550954	0.00122549531442657	0.123171908352526	0.488638684637463	0.0203514716373405
"aspartate-semialdehyde dehydrogenase activity"	0.0854792370170255	0.0136841921890488	0.205474621466732	2.37145696202174	0.0203514827691493
"NAD+ synthase (glutamine-hydrolyzing) activity"	0.109446109494937	0.013693795793075	0.307975415497141	2.93351183978019	0.0203514833406928
"N-acetyl-gamma-glutamyl-phosphate reductase activity"	0.0601481774957455	0.00123196368809465	0.14598619229087	1.57430482895577	0.0203514826214186
"GTP diphosphokinase activity"	0.143529473660746	0.0136941699883664	0.262333699271357	4.1658715415493	0.0203514835470624
"3-oxoadipate enol-lactonase activity"	0.0157904481291292	0.00123196014347825	0.0338780825441259	0.957858090958213	0.0203514826167986
"flavin prenyltransferase activity"	0.0116528751434052	0.00122787030846547	0.0612299242357553	0.833025423124346	0.0203515324668486
"ribulose-bisphosphate carboxylase activity"	0.338970830423723	0.00125012248182963	0.381888837327454	0.585646990625789	0.0203514886903058
"(R)-2-hydroxyacid dehydrogenase activity"	0.00778297097214886	0.00123141857835417	0.00837639451873539	0.144843401240579	0.0203514824180516
"methione N-acyltransferase activity"	0.0747635024822711	0.0136836460050941	0.121880426872276	2.24721293707059	0.0203514849934603
"cellulase activity"	0.265242624275775	0.00123108197792371	0.356945945388236	3.08436105400272	0.0203514844644053
"L-threonine 3-dehydrogenase activity"	0.0155465310786793	0.00122518979927511	0.162102550712341	0.6249197514136	0.020351483215613
"hyaluronic acid binding"	0.00780076890908643	0.00122526871143462	0.0412274049143836	0.226401340035879	0.0203515359688198
"acyl-CoA oxidase activity"	0.00791816641477607	0.0012241026342031	0.0413026079205443	0.228384457238849	0.0203515462888261
"2-heptyl-3-hydroxy-4(1H)-quinolone synthase activity"	0.0003646126257525	0.00122989099743188	0.000784513386809861	0.032137412828145	0.0203513619210981
"carnitine 3-dehydrogenase activity"	0.00791840346272355	0.00122598105462666	0.00836576404876925	0.308106322757758	0.0203514999876086
"dTDP-4-dehydrorhamnose 3,5-epimerase activity"	0.058946438791373	0.00122806766643528	0.300021943233569	1.95460380182842	0.020351477673448
"methanol ferricytochrome-c oxidoreductase activity"	0.0235289370300519	0.00123196692998703	0.0664978842953706	0.292788371480658	0.0203514826222137
"tartrate dehydrogenase activity"	0.0194650877269376	0.0136912823121825	0.0903776623176509	0.487270123471085	0.0203514839225635
"hyaluronan synthase activity"	0.00405651688992368	0.00122483772911817	0.0251025942005233	0.42808391559382	0.0203515460375332
"lysine 2,3-aminomutase activity"	0.01535269949114	0.0012276084964529	0.0589253717463559	0.50496218314226	0.0203515353527407
"propionyl-CoA carboxylase activity"	0.0907051062370625	7.2590352694574	0.283372211897484	3.0309741788088	0.0203514847220381
"UDP-glucose 4-epimerase activity"	0.182270397684534	0.0823934492008258	0.264858346676251	3.13237575178956	0.0203514851345481
"cyclomaltodextrin glucanotransferase activity"	0.000367674949754121	0.00122687356053857	0.0165175462570225	0.367027164929625	0.0203514041679058
"O-phospho-L-serine:2-oxoglutarate aminotransferase activity"	0.0761677818904928	0.00123201030202114	0.154558387807655	1.68873660030098	0.0203514835164546
"xanthine dehydrogenase activity"	0.0967511921433157	0.0265556813502177	0.313464583645312	3.58860492154737	0.020351483262418
"alkanal monooxygenase (FMN-linked) activity"	0.00779603111660901	0.001231435124203	0.0334750397473092	0.644477589875806	0.0203514824145118
"UDP-glucuronate decarboxylase activity"	0.019377285368975	0.0136937749090229	0.0402630844555327	0.314630532945121	0.0203514699199156
"alpha-amylase activity (releasing maltohexaose)"	0.0401908762693679	0.00123203613490589	0.287621460617716	1.47779566047002	0.0203514830483357
"cobalamin 5'-phosphate synthase activity"	0.0233564938335623	0.00123176370944785	0.0843533982538402	0.85291432441067	0.0203514822855849
"guanidinopropionase activity"	0.000364612625752542	0.00122980506174962	0.000784513386809919	0.0321536933874374	0.020351363329688
"UDP-N-acetylmuramate-L-alanine ligase activity"	0.0785903795833495	0.00122470766310219	0.210078282579384	2.53180623324028	0.0203514865785427
"aromatic-amino-acid:2-oxoglutarate aminotransferase activity"	0.0154168265739921	0.00122739638338427	0.0784266860596195	0.613666814319151	0.0203515430550149
"4-hydroxybenzoate decarboxylase activity"	0.00404906485327856	0.0012274544791417	0.000784513324186759	0.215034040137282	0.020351401710135
"D-proline reductase (dithiol) activity"	0.00802067466897789	0.00122545969433014	0.017344239683182	0.174368496088087	0.0203514683307178
"phosphoribosylglycinamide formyltransferase 2 activity"	0.0234703961125017	0.00122544379832102	0.0900988049803781	1.23341945810298	0.0203514725906493
"hydroxymethylglutaryl-CoA synthase activity"	0.015382400055255	0.0012272273689772	0.0262100720268747	0.203431261122236	0.0203514934415846
"choloylglycine hydrolase activity"	0.00406825575868693	0.00122766843990314	0.0162490285011632	0.126995658507221	0.0203515254189017
"(S)-2-hydroxy-acid oxidase activity"	0.0403791850092574	0.00129065509088155	0.134113980265647	1.40778805993229	0.0203514893246266
"glycerate dehydrogenase activity"	0.00779594879278123	0.00123142615594034	0.0697524251229093	0.488419606073752	0.0203514824157736
"glucuronate isomerase activity"	0.0351698541075264	0.00122749461890115	0.0704815454829477	0.858644523161663	0.0203515344547717
"GTPase activator activity"	0.0472749497380337	1.11764505016852	0.0973960857723048	0.555523712118059	0.0203514822997997
"trimethylamine-N-oxide reductase (cytochrome c) activity"	0.0243279155855772	0.00122881395349126	0.0635597242253711	0.364490297817537	0.020351484945665
"methylglyoxal reductase (NADH-dependent) activity"	0.00785012127337355	0.00122479114143746	0.016255033756646	0.0904261030551983	0.0203515454935809
"histidine ammonia-lyase activity"	0.0666678157780493	0.00123167375963754	0.181041243005661	1.85300541917417	0.0203514823627928
"putrescine carbamoyltransferase activity"	0.000364612625757252	0.0012311856927611	0.000784513386810562	0.139826613458074	0.0203514270118308
"tryptophan synthase activity"	0.101740759981391	0.00122964275428499	0.19207174518639	3.07297325272074	0.0203514854131671
"hormone activity"	0.0156000951088976	0.00122704451998039	0.0945260236994177	0.146321119900725	0.0203515409662209
"glutamine-tRNA ligase activity"	0.0631009398092314	0.0136843439366211	0.15777972700234	2.41065658891385	0.0203514830553615
"inorganic phosphate transmembrane transporter activity"	0.212948085919872	1.91228136794792	0.407611965515814	6.73120098669829	0.0203514891320278
"ethanolamine ammonia-lyase activity"	0.0584244775184701	0.00123200246385841	0.086052544718611	1.33668756173069	0.0203514835087931
"ornithine carbamoyltransferase activity"	0.106567661633625	0.013684343934947	0.132314433462624	2.22322280567766	0.0203514826716125
"allophanate hydrolase activity"	0.0278046456915125	0.73852944862585	0.142338683119138	0.995553876110915	0.0203514826096249
"para-aminobenzoyl-glutamate hydrolase activity"	0.00780490578782269	0.00123142909181607	0.024113301303974	0.0992314600817953	0.020351482414219
"dihydrolipoyl dehydrogenase activity"	0.248196638635687	0.0136912823490266	0.537607977374322	5.388658987704	0.0203514845014662
"lipoate-protein ligase activity"	0.000367675910379656	0.00122410838078751	0.0684732806499961	0.215170290278588	0.0203514685706351
"cyclomaltodextrinase activity"	0.00408482668277078	0.00122409044043343	0.0446031065103131	0.294614940399381	0.0203514927544266
"glucosamine-6-phosphate deaminase activity"	0.0401109774857578	0.00122485858644458	0.2266525769888	1.15397237498228	0.0203514681924995
"antiporter activity"	0.59776043335088	0.0395028323012955	2.85280915032016	18.0632470439209	0.0203514886474425
"L-fucose isomerase activity"	0.0156149920063631	0.00122410026998498	0.0713110606337439	0.592511155255313	0.0203514769639131
"propionate CoA-transferase activity"	0.00036513056039954	0.00122911188016401	0.00846931160412547	0.20968191677644	0.0203515248737615
"serine 3-dehydrogenase activity"	0.00407291601572705	0.00122728797642063	0.0625214223900321	0.594089766830699	0.020351507078784
"phosphoribosylaminoimidazolecarboxamide formyltransferase activity"	0.0774862368804795	0.0136892720605758	0.3086568738946	2.43884339518348	0.0203514841783994
"acryloyl-CoA reductase activity"	0.036980364924125	0.580411698480636	0.127967758449629	1.0453579480156	0.0203514854890684
"ornithine cyclodeaminase activity"	0.02735941697602	0.00122442144959983	0.0813679525781886	0.635039025668467	0.0203514803298769
"1,3-beta-galactosyl-N-acetylhexosamine phosphorylase activity"	0.0077959489536914	0.00122715730165051	0.0166900079026277	0.307374292254385	0.0203515318624851
"arabinan endo-1,5-alpha-L-arabinosidase activity"	0.000366993725168763	0.00122894667221071	0.0254530815821404	0.303016369013843	0.0203513590029103
"tropinesterase activity"	0.0040615013620947	0.00122619198191206	0.016905163298491	0.086236255254583	0.020351538462049
"pyruvate-flavodoxin oxidoreductase activity"	0.00405651560829487	0.00122785533925958	0.0268178537522651	0.24775099274396	0.0203515244729963
"xanthine oxidase activity"	0.0329220223888884	0.0012308811357602	0.0693353001378778	0.995717603017779	0.0203514874577264
"riboflavin reductase (NADH) activity"	0.000364612625767881	0.00122927311051617	0.0172595464711963	0.241815292274982	0.0203514281052899
"adenosylcobyric acid synthase (glutamine-hydrolyzing) activity"	0.000376567554272821	0.00122576697840833	0.0259852414133525	0.267382267352716	0.0203514320206472
"retinal dehydrogenase activity"	0.000364612625758243	19.1518627771567	0.000784513386811301	0.167389810264073	0.0203515450350898
"phosphoenolpyruvate mutase activity"	0.0118144781822296	0.00122758427485401	0.0326005525017538	0.0940600140926576	0.0203515226857243
"carotenoid dioxygenase activity"	0.0078069997348408	0.00122600859527554	0.00842936332989885	0.096102290632522	0.0203515403206276
"hyaluronate lyase activity"	0.00404906612535951	0.00122440585639718	0.0241132990816583	0.395786102332479	0.0203514724757042
"ribitol-5-phosphate 2-dehydrogenase activity"	0.00404906614987355	0.00122451110189506	0.0258759284947655	0.054256767881385	0.0203515110849402
"arginine-tRNA ligase activity"	0.156295122483249	0.109942408466711	0.251145075622466	5.23723360188348	0.0203514866405734
"4-oxalocrotonate decarboxylase activity"	0.00778297099378601	0.00122634045918949	0.101695975945901	0.343883185397901	0.0203515370547665
"riboflavin reductase (NADPH) activity"	0.0236521042984134	0.00122465527349198	0.0531623425738073	0.794932998966503	0.0203514838027891
"galactarate dehydratase activity"	0.0412723156379216	0.00123197119053776	0.0710046213750302	1.33746148814743	0.0203514826233572
"D-lactate dehydrogenase activity"	0.0577955978784525	0.00123179782753912	0.109552215754865	1.09741482664655	0.0203514822906606
"uracil transmembrane transporter activity"	0.0364285681962355	0.00122827743781997	0.162597712225899	1.01979413380978	0.0203514843982539
"alpha-glucuronidase activity"	0.0155058543194566	0.00122755789886621	0.0691729235533075	0.437809075647711	0.0203515164296207
"nitric oxide reductase activity"	0.035928276905948	0.00123014432777962	0.0991868366924295	0.758688988636181	0.0203514878425638
"glycine-tRNA ligase activity"	0.124567068097454	0.013691282372454	0.299748059206885	4.4882796352435	0.0203514869121468
"4-hydroxybutyrate dehydrogenase activity"	0.00404906613607352	0.00122671624227318	0.0330202378671873	0.215887892550849	0.0203515405447663
"dimethylallyltranstransferase activity"	0.0154402153062692	0.0136869413951865	0.0718261092937131	0.628455382923967	0.0203514686760636
"phosphate butyryltransferase activity"	0.0040490661289973	0.00122451946099298	0.0424413190459674	0.343742258881957	0.0203515366644152
"fumarate hydratase activity"	0.147230273748515	2.43778665646859	0.368515686887831	4.15979291948917	0.0203514854005575
"sorbitol-6-phosphate 2-dehydrogenase activity"	0.000367671145009887	0.00122442138702502	0.0441870024697091	0.324164725505075	0.0203515214501307
"glutathione peroxidase activity"	0.0623625654050977	0.939556853131449	0.184845920543269	1.95791348457188	0.0203514823012405
"dTDP-4-amino-4,6-dideoxygalactose transaminase activity"	0.00408062137850907	0.00122984416974019	0.000784513386808846	0.255414299490203	0.0203513566771669
"hippurate hydrolase activity"	0.0485819250889723	0.00122783315324511	0.124766668640782	1.30622861666721	0.0203514754344507
"UDP-glucose 6-dehydrogenase activity"	0.124489270643693	0.0397535703423534	0.298026786120716	2.13614727336784	0.0203514826615133
"RNA methyltransferase activity"	0.288534817464344	0.0266716187371283	0.651699246915466	8.34057909259473	0.0203514891780022
"2,3-dimethylmalate lyase activity"	0.0040615013620946	0.00122594239496465	0.00856180672936816	0.0584623677410137	0.0203515404577645
"phosphatidylinositol binding"	0.0397489840679233	2.19464267645781	0.0769368526095114	0.350463262934019	0.02035151580923
"Atg12 activating enzyme activity"	0.00406825446524839	0.00122676088113263	0.00870533349229684	0.00240416870410992	0.0203514165100545
"NADPH:quinone reductase activity"	1.22149901207769	4.70712459092146	6.11572762612863	11.6929254101228	0.266735914917937
"hydroxymethylglutaryl-CoA reductase (NADPH) activity"	0.0272004852664562	0.001224635722444	0.0631854691979492	0.576102983367807	0.0203514682712247
"alcohol oxidase activity"	0.000365131795019738	0.00123199031650912	0.016090245113294	0.139163054081577	0.020351360995697
"methylmalonate-semialdehyde dehydrogenase (acylating) activity"	0.0445787960983858	0.00123198795763578	0.205827044966103	2.80269039964268	0.0203514826387209
"glutaryl-CoA dehydrogenase activity"	0.0115739654303861	1.02953919291758	0.053524847382105	0.870554438340342	0.020351493515922
"dihydrocoumarin hydrolase activity"	0.000364612625758266	0.0012317279420232	0.00078451338681004	0.210625492524872	0.0203513416360853
"indolepyruvate decarboxylase activity"	0.000364612625761612	0.00122713534190922	0.00837605730662165	0.329763985675577	0.0203514031937505
"geranylgeranyl diphosphate reductase activity"	0.000364612625756739	0.00123132492105388	0.000784513386809872	0.158506552552538	0.0203513411709396
"N-acylglucosamine 2-epimerase activity"	0.00404485871555489	0.00122561682339701	0.060150312798471	0.390858717962646	0.0203515283074887
"xylono-1,4-lactonase activity"	0.000364612625757175	0.00123054800042419	0.00837605730662108	0.131345705843972	0.0203514646883781
"1,4-alpha-glucan branching enzyme activity"	0.249231279382326	44.264018552232	0.355608848508668	4.20534207129609	0.0203514891480747
"N-acetylornithine carbamoyltransferase activity"	0.00406144574780024	0.00122677576032158	0.0162886170105138	0.262199299111377	0.0203515382009956
"salicylate 1-monooxygenase activity"	0.0155774344799509	0.00122410378307491	0.0436095847205133	0.307365729221416	0.0203514706026488
"succinylglutamate-semialdehyde dehydrogenase activity"	0.0077830541696867	0.00122786920861854	0.0499994361572643	0.607244606303775	0.0203515296526974
"UDP-4-amino-4-deoxy-L-arabinose formyltransferase activity"	0.0116435664985992	0.00122783734737361	0.0166068345228468	0.483790999159114	0.0203515353542606
"ion channel activity"	0.192971489080773	0.0136867486694844	0.370211374336799	1.84588177223311	0.0203514887879084
"formyl-CoA transferase activity"	0.060228035333039	0.00123169614076438	0.267563012532705	1.16175536250765	0.0203514823447516
"pyruvate, phosphate dikinase activity"	0.121427923250709	0.0136924883818	0.236876289396539	1.58278136187273	0.0203514888908994
"2'-5'-RNA ligase activity"	0.0274553931015632	0.00123183368304461	0.0976592996371433	0.619020531222794	0.0203514823010685
"azobenzene reductase activity"	0.00779017440597996	0.00122775987062645	0.0242688860766496	0.319294756160171	0.0203515289615111
"N-methylhydantoinase (ATP-hydrolyzing) activity"	0.0116283314450042	0.00122703305972082	0.0491899090076604	0.4387428262753	0.0203514863574875
"phosphopantothenate--cysteine ligase activity"	0.0777768576664215	0.00123154060102633	0.215999380044124	1.61700419430559	0.0203514823746614
"undecaprenyl-phosphate galactose phosphotransferase activity"	0.0274422895808612	0.00122435987349186	0.132001868489422	1.14421384610365	0.0203514693096575
"6-deoxy-6-sulfofructose kinase activity"	0.0153963427952864	0.00122460847699317	0.00842934987974816	0.105605569784437	0.0203514681937806
"tartrate decarboxylase activity"	0.019475672261466	0.00123165745081366	0.0786667173365281	0.395364412743316	0.0203514843185156
"deoxyribonuclease activity"	0.124716287022507	0.0137712622152565	0.329214459010634	2.434301314872	0.0203514826556409
"formimidoylglutamase activity"	0.0115312431966372	0.00122640027552129	0.0618490030919751	0.620437731485609	0.0203515451282017
"anthraniloyl-CoA monooxygenase activity"	0.0153621930219204	0.00123141675045414	0.032332882144188	0.299494228737673	0.0203514824192499
"phosphoribosylaminoimidazole carboxylase activity"	0.0759025642423314	0.354346023874018	0.183650140110682	1.83095987298386	0.0203514823599473
"amino acid binding"	0.241376923655267	7.86675737534778	0.370429255440271	5.96034817476968	0.0203514874557019
"D-alanine-D-alanine ligase activity"	0.107930021644025	0.0136867826114647	0.224847622182946	3.00743388352399	0.0203514850688934
"pectate lyase activity"	0.0115997074531109	0.00122761959214959	0.0544467678520583	0.361687998899107	0.0203515324893971
"fatty acid synthase activity"	0.0557210052316288	0.00123152544238247	0.149925096644913	1.71966622126432	0.0203514823813206
"aconitate hydratase activity"	0.219154980177982	0.778290851808635	0.407233112949837	6.56524965475654	0.266735914918003
"phosphoenolpyruvate-protein phosphotransferase activity"	0.106641311719106	0.0265529290199804	0.313138101006385	3.78725875150752	0.0203514852889684
"acetate-CoA ligase activity"	0.139899392413266	0.0402586225544238	0.45029586037964	3.48444288249202	0.0203514894188781
"D-lactate dehydrogenase (cytochrome) activity"	0.083418913245594	0.00123198777881358	0.240312268386742	2.79322806001412	0.0203514835358985
"N(6)-L-threonylcarbamoyladenine synthase activity"	0.0717226995357673	0.0953693958515675	0.143986600096111	2.15280551874383	0.0203514823086192
"5-dehydro-2-deoxyphosphogluconate aldolase activity"	0.00404906612519966	0.0137706166878427	0.0164579940169263	0.163732616618737	0.0203515356389757
"beta-ketoacyl-acyl-carrier-protein synthase III activity"	0.0964213747406257	0.00123185462588954	0.144499926021436	2.49255175640875	0.0203514822991148
"choline kinase activity"	0.00405645999516592	0.00123083398629277	0.0258486005433781	0.0560722030348991	0.0203513410614704
"2,4-dienoyl-CoA reductase (NADPH) activity"	0.0539270577408472	0.00123185529961862	0.136162026731571	1.65211913736543	0.0203514823166339
"tetraacyldisaccharide 4'-kinase activity"	0.0460065608744308	0.00122590736430584	0.120214828252837	1.44204328715718	0.0203514703844362
"tryptamine:oxygen oxidoreductase (deaminating) activity"	0.000364612696991405	0.00122838067918092	0.0525128132145049	0.231241501088713	0.0203514254232921
"methyl beta-D-glucoside 6-phosphate glucohydrolase activity"	0.0379303714268736	0.00123079028967166	0.219601003037705	0.939571145567152	0.0203514872886825
"2,4'-dihydroxyacetophenone dioxygenase activity"	0.000367655403737227	0.0012240503422307	0.008812290782654	0.102031286012047	0.0203515358260639
"diacylglycerol kinase activity"	0.0231196656883114	0.00123176215895978	0.0610293801767228	0.606866081386071	0.0203514822853133
"propionate-CoA ligase activity"	0.0195600874226526	0.144013776950773	0.156976860949782	0.948814519366509	0.0203514689657901
"valine-tRNA ligase activity"	0.273702540122444	1.96879943496379	0.579128676842548	7.53817327379848	0.020351485689334
"dihydroneopterin aldolase activity"	0.0317391931375499	0.00122621303293	0.128385732018336	1.2348827694527	0.0203514750510489
"xanthine transmembrane transporter activity"	0.00411401370633582	0.00122839419207179	0.0160902405345277	0.0288951930610935	0.0203514108056005
"sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity"	0.00404906485327844	0.00122424471624153	0.000784513386809562	0.32815460225227	0.0203515453098708
"phosphomevalonate kinase activity"	0.00404906614834731	0.00122438589928473	0.0173718354167501	0.209892049401038	0.0203515124552979
"protein-phosphocysteine-sugar phosphotransferase activity"	0.0238523638453008	0.00123185677091516	0.0415355216968339	0.212716461798413	0.0203514851976072
"cytochrome o ubiquinol oxidase activity"	0.0709778875758193	0.00123186045799301	0.138727333930973	1.58752372601084	0.0203514823187858
"trypanothione synthase activity"	0.0154805988033913	0.00122938628779719	0.00837605730662114	0.241892337692011	0.0203513712327072
"cysteine-type peptidase activity"	0.246236117133261	0.0264268290872089	0.420132589428373	3.16116631100902	2.39381334637632
"ureidoglycine aminohydrolase activity"	0.000364612625758243	0.00122998325082724	0.000784513386811033	0.178126862901987	0.0203514770186627
"methylglutaconyl-CoA hydratase activity"	0.000364612630712615	0.00123204191411518	0.0250474450640225	0.221397304587081	0.0203513616186188
"1-deoxy-D-xylulose-5-phosphate reductoisomerase activity"	0.0499487036060967	0.00123182809206819	0.155380480529997	1.65102946062594	0.0203514823015075
"aryl sulfotransferase activity"	0.0154035957310399	0.0012259136162681	0.0775749048196293	0.502344390041126	0.020351501969314
"single-stranded DNA binding"	0.313026024133577	0.693889435164813	0.573504904434329	8.38136700147555	0.0203514861445353
"indolepyruvate ferredoxin oxidoreductase activity"	0.0775666067455926	0.00123041715297625	0.291590283887941	1.23098966188588	0.0203514850735589
"ectoine synthase activity"	0.004061502647564	0.00122637855296041	0.0167714227163291	0.210292407663713	0.0203515395871116
"pyruvate decarboxylase activity"	0.00404906485327857	0.00122409812099998	0.000784513386809519	0.133718818368145	0.0203515430214544
"aliphatic-amine oxidase activity"	0.000364612696991405	0.00122838067918092	0.0525128132145049	0.231241501088713	0.0203514254232921
"CTP:tRNA cytidylyltransferase activity"	0.0358131962073209	0.00123150509473507	0.121619721204712	1.41937372697809	0.0203514823885011
"glucose-6-phosphate isomerase activity"	0.19117210899849	1.30515324110346	0.480739430526282	3.46037898798865	0.0203514884684962
"citryl-CoA lyase activity"	0.0116417558136195	0.00122434032944615	0.00864591649458838	0.272352166247699	0.0203514692256562
"acetolactate decarboxylase activity"	0.00408571892946599	0.00122417539541023	0.0540100349432705	0.246103046239892	0.0203514731778614
"3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase activity"	0.00405651560945767	0.00122925530344362	0.000784511295447152	0.129874461247011	0.020351490319994
"pyrimidine-5'-nucleotide nucleosidase activity"	0.00408884249810574	0.00122923186651237	0.00840793416289286	0.20309017181977	0.0203513693703232
"L-lysine 6-monooxygenase (NADPH) activity"	0.0119304117921002	0.00122456442386832	0.0259989195701589	0.396858999865085	0.0203514690037699
"2-hydroxymuconate-semialdehyde hydrolase activity"	0.000364665301781747	0.00123133784223722	0.0166517915574232	0.125357756330192	0.0203513465198694
"proline oxidase activity"	0.000364612625756183	0.00122731905781991	0.000784513386809686	0.181741076366977	0.0203513979771511
"3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity"	0.0116392125948015	0.0012248900936629	0.00842934987974833	0.194707441345882	0.0203514798978541
"acetylglucosaminyltransferase activity"	0.0196153868490795	0.00122469894630556	0.132910817128097	0.784693872696058	0.02035148757992
"D-arabinono-1,4-lactone oxidase activity"	0.0273975389501976	0.0012247351762733	0.104860737775979	0.597470277642698	0.0203514885822589
"1,4-lactonase activity"	0.000365131795019625	0.00122415396604823	0.0428697216915146	0.173646321598642	0.0203515160656362
"glucuronolactone reductase activity"	0.00411800143262441	0.00122580992390492	0.000784513386809433	0.317619272277058	0.0203514729290382
"nitrite reductase [NAD(P)H] activity"	0.0686114436532625	0.0665653221213067	0.205177157040017	2.66038592913365	0.0203514850570354
"adenosylcobinamide-GDP ribazoletransferase activity"	0.0233564938335658	0.00123176371007741	0.0844145132231724	0.852913684321218	0.0203514822855852
"2-isopropylmalate synthase activity"	0.118411101344427	0.0136843439323263	0.208610663640351	3.05719235781069	0.0203514835676256
"uridylyltransferase activity"	0.01536702622248	0.00122747904545319	0.016151591847607	0.313034155119613	0.0203515308260128
"malate dehydrogenase (menaquinone) activity"	0.0192510046858566	0.0136842711172709	0.0932761625112218	1.47201743620685	0.0203515432207872
"tRNA nucleotidyltransferase activity"	0.00783561842840159	0.0136869413940149	0.0611321951608502	0.921156690172894	0.0203514687524487
"mRNA binding"	0.302322600966345	0.875719368697549	0.498675566419756	5.0284341915716	0.0203514854812749
