feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
GO.0061630.ubiquitin.protein.ligase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	30	2.0120688226287e-08	1.47431947658091e-07
GO.0034071.aminoglycoside.phosphotransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	37	2.0120688226287e-08	1.47431947658091e-07
GO.1901683.arsenate.ion.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	12	2.0120688226287e-08	1.47431947658091e-07
GO.0004568.chitinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	61	2.0120688226287e-08	1.47431947658091e-07
GO.0002094.polyprenyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	36	2.0120688226287e-08	1.47431947658091e-07
GO.0004375.glycine.dehydrogenase..decarboxylating..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	56	2.0120688226287e-08	1.47431947658091e-07
GO.0004151.dihydroorotase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	53	2.0120688226287e-08	1.47431947658091e-07
GO.0008815.citrate..pro.3S..lyase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	22	2.0120688226287e-08	1.47431947658091e-07
GO.0017069.snRNA.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	8	2.0120688226287e-08	1.47431947658091e-07
GO.0004062.aryl.sulfotransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	19	2.0120688226287e-08	1.47431947658091e-07
GO.0004322.ferroxidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	25	2.0120688226287e-08	1.47431947658091e-07
GO.0004825.methionine.tRNA.ligase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	56	2.0120688226287e-08	1.47431947658091e-07
GO.0008664.2.5.RNA.ligase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	19	2.0120688226287e-08	1.47431947658091e-07
GO.0047134.protein.disulfide.reductase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	46	2.0120688226287e-08	1.47431947658091e-07
GO.0015922.aspartate.oxidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	41	2.0120688226287e-08	1.47431947658091e-07
GO.0009016.succinyldiaminopimelate.transaminase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	25	2.0120688226287e-08	1.47431947658091e-07
GO.0004834.tryptophan.synthase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	46	2.0120688226287e-08	1.47431947658091e-07
GO.0016278.lysine.N.methyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	39	2.0120688226287e-08	1.47431947658091e-07
GO.0003908.methylated.DNA..protein..cysteine.S.methyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	43	2.0120688226287e-08	1.47431947658091e-07
GO.0052656.L.isoleucine.transaminase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	38	2.0120688226287e-08	1.47431947658091e-07
GO.0004779.sulfate.adenylyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	71	2.0120688226287e-08	1.47431947658091e-07
GO.0015114.phosphate.ion.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	86	2.0120688226287e-08	1.47431947658091e-07
GO.0004181.metallocarboxypeptidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	58	2.0120688226287e-08	1.47431947658091e-07
GO.0016412.serine.O.acyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	40	2.0120688226287e-08	1.47431947658091e-07
GO.0004967.glucagon.receptor.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	10	2.0120688226287e-08	1.47431947658091e-07
GO.0015116.sulfate.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	85	2.0120688226287e-08	1.47431947658091e-07
GO.0004316.3.oxoacyl..acyl.carrier.protein..reductase..NADPH..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	79	2.0120688226287e-08	1.47431947658091e-07
GO.0033785.heptose.7.phosphate.kinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	18	2.0120688226287e-08	1.47431947658091e-07
GO.0050797.thymidylate.synthase..FAD..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	23	2.0120688226287e-08	1.47431947658091e-07
GO.0001972.retinoic.acid.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	50	2.0120688226287e-08	1.47431947658091e-07
GO.0004652.polynucleotide.adenylyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	54	2.0120688226287e-08	1.47431947658091e-07
GO.1990663.dihydroorotate.dehydrogenase..fumarate..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	16	2.0120688226287e-08	1.47431947658091e-07
GO.0047310.glutamine.scyllo.inositol.transaminase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	15	2.0120688226287e-08	1.47431947658091e-07
GO.0005253.anion.channel.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	102	2.0120688226287e-08	1.47431947658091e-07
GO.0015667.site.specific.DNA.methyltransferase..cytosine.N4.specific..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	45	2.0120688226287e-08	1.47431947658091e-07
GO.0008750.NAD.P...transhydrogenase..AB.specific..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	55	2.0120688226287e-08	1.47431947658091e-07
GO.0004555.alpha.alpha.trehalase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	44	2.0120688226287e-08	1.47431947658091e-07
GO.0004449.isocitrate.dehydrogenase..NAD...activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	23	2.0120688226287e-08	1.47431947658091e-07
GO.0003964.RNA.directed.DNA.polymerase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	90	2.0120688226287e-08	1.47431947658091e-07
GO.0017016.Ras.GTPase.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	93	2.0120688226287e-08	1.47431947658091e-07
GO.0004071.aspartate.ammonia.ligase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	31	2.0120688226287e-08	1.47431947658091e-07
GO.0004339.glucan.1.4.alpha.glucosidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	20	2.0120688226287e-08	1.47431947658091e-07
GO.0052936.2.chloroethanol.cytochrome.c.oxidoreductase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	16	2.0120688226287e-08	1.47431947658091e-07
GO.0042959.alkanesulfonate.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	35	2.0120688226287e-08	1.47431947658091e-07
GO.0017110.nucleoside.diphosphatase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	24	2.0120688226287e-08	1.47431947658091e-07
GO.0004635.phosphoribosyl.AMP.cyclohydrolase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	24	2.0120688226287e-08	1.47431947658091e-07
GO.0003993.acid.phosphatase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	63	2.0120688226287e-08	1.47431947658091e-07
GO.0047617.acyl.CoA.hydrolase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	31	2.0120688226287e-08	1.47431947658091e-07
GO.0008734.L.aspartate.oxidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	41	2.0120688226287e-08	1.47431947658091e-07
GO.0052853.long.chain..S..2.hydroxy.long.chain.acid.oxidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	28	2.0120688226287e-08	1.47431947658091e-07
GO.0004318.enoyl..acyl.carrier.protein..reductase..NADH..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	46	2.0120688226287e-08	1.47431947658091e-07
GO.0015105.arsenite.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	27	2.0120688226287e-08	1.47431947658091e-07
GO.0004108.citrate..Si..synthase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	40	2.0120688226287e-08	1.47431947658091e-07
GO.0004551.nucleotide.diphosphatase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	28	2.0120688226287e-08	1.47431947658091e-07
GO.0015109.chromate.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	45	2.0120688226287e-08	1.47431947658091e-07
GO.0047624.adenosine.tetraphosphatase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	46	2.0120688226287e-08	1.47431947658091e-07
GO.0102009.proline.dipeptidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	34	2.0120688226287e-08	1.47431947658091e-07
GO.0008874.gluconate.5.dehydrogenase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	22	2.0120688226287e-08	1.47431947658091e-07
GO.0071111.cyclic.guanylate.specific.phosphodiesterase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	42	2.0120688226287e-08	1.47431947658091e-07
GO.0071161.cyanophycin.synthetase.activity..L.arginine.adding.	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	12	2.0120688226287e-08	1.47431947658091e-07
GO.0019199.transmembrane.receptor.protein.kinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	46	2.0120688226287e-08	1.47431947658091e-07
GO.0033294.ectoine.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	4	2.0120688226287e-08	1.47431947658091e-07
GO.0015108.chloride.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	70	2.0120688226287e-08	1.47431947658091e-07
GO.0046428.1.4.dihydroxy.2.naphthoate.octaprenyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	28	2.0120688226287e-08	1.47431947658091e-07
GO.0052932.2.chloroethanol.cytochrome.c.oxidoreductase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	17	2.0120688226287e-08	1.47431947658091e-07
GO.0004355.glutamate.synthase..NADPH..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	100	2.0120688226287e-08	1.47431947658091e-07
GO.0008773..protein.PII..uridylyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	47	2.0120688226287e-08	1.47431947658091e-07
GO.0004467.long.chain.fatty.acid.CoA.ligase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	81	2.0120688226287e-08	1.47431947658091e-07
GO.0070403.NAD..binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	73	2.0120688226287e-08	1.47431947658091e-07
GO.0010340.carboxyl.O.methyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	61	2.0120688226287e-08	1.47431947658091e-07
GO.0033786.heptose.1.phosphate.adenylyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	18	2.0120688226287e-08	1.47431947658091e-07
GO.0042937.tripeptide.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	15	2.0120688226287e-08	1.47431947658091e-07
GO.0008891.glycolate.oxidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	9	2.0120688226287e-08	1.47431947658091e-07
GO.0004612.phosphoenolpyruvate.carboxykinase..ATP..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	39	2.0120688226287e-08	1.47431947658091e-07
GO.0004349.glutamate.5.kinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	35	2.0120688226287e-08	1.47431947658091e-07
GO.0015577.galactitol.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	18	2.0120688226287e-08	1.47431947658091e-07
GO.0047738.cellobiose.phosphorylase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	11	2.0120688226287e-08	1.47431947658091e-07
GO.0042912.colicin.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	22	2.0120688226287e-08	1.47431947658091e-07
GO.0008995.ribonuclease.E.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	46	2.0120688226287e-08	1.47431947658091e-07
GO.0008882..glutamate.ammonia.ligase..adenylyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	47	2.0120688226287e-08	1.47431947658091e-07
GO.0070290.N.acylphosphatidylethanolamine.specific.phospholipase.D.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	34	2.0120688226287e-08	1.47431947658091e-07
GO.0046025.precorrin.6Y.C5.15.methyltransferase..decarboxylating..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	20	2.0120688226287e-08	1.47431947658091e-07
GO.0015098.molybdate.ion.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	46	2.0120688226287e-08	1.47431947658091e-07
GO.0019115.benzaldehyde.dehydrogenase..NAD.P....activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	48	2.0120688226287e-08	1.47431947658091e-07
GO.0004613.phosphoenolpyruvate.carboxykinase..GTP..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	26	2.0120688226287e-08	1.47431947658091e-07
GO.0003988.acetyl.CoA.C.acyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	102	2.0120688226287e-08	1.47431947658091e-07
GO.0004595.pantetheine.phosphate.adenylyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	29	2.0120688226287e-08	1.47431947658091e-07
GO.0004308.exo.alpha.sialidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	75	2.0120688226287e-08	1.47431947658091e-07
GO.0004867.serine.type.endopeptidase.inhibitor.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	57	2.0120688226287e-08	1.47431947658091e-07
GO.0015439.ATPase.coupled.heme.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	41	2.0120688226287e-08	1.47431947658091e-07
GO.0070733.protein.adenylyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	13	2.0120688226287e-08	1.47431947658091e-07
GO.0070905.serine.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	18	2.0120688226287e-08	1.47431947658091e-07
GO.0004029.aldehyde.dehydrogenase..NAD...activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	110	2.0120688226287e-08	1.47431947658091e-07
GO.0035368.selenocysteine.insertion.sequence.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	10	2.0120688226287e-08	1.47431947658091e-07
GO.0008108.UDP.glucose.hexose.1.phosphate.uridylyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	28	2.0120688226287e-08	1.47431947658091e-07
GO.0008910.kanamycin.kinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	36	2.0120688226287e-08	1.47431947658091e-07
GO.0008187.poly.pyrimidine.tract.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	50	2.0120688226287e-08	1.47431947658091e-07
GO.0090581.protein.phosphocysteine.mannosylglycerate.phosphotransferase.system.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	9	2.0120688226287e-08	1.47431947658091e-07
GO.0008905.mannose.phosphate.guanylyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	30	2.0120688226287e-08	1.47431947658091e-07
GO.0008705.methionine.synthase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	51	2.0120688226287e-08	1.47431947658091e-07
GO.0052852.very.long.chain..S..2.hydroxy.acid.oxidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	28	2.0120688226287e-08	1.47431947658091e-07
GO.0015112.nitrate.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	38	2.0120688226287e-08	1.47431947658091e-07
GO.0004072.aspartate.kinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	59	2.0120688226287e-08	1.47431947658091e-07
GO.0004647.phosphoserine.phosphatase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	35	2.0120688226287e-08	1.47431947658091e-07
GO.0008930.methylthioadenosine.nucleosidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	24	2.0120688226287e-08	1.47431947658091e-07
GO.0004471.malate.dehydrogenase..decarboxylating...NAD...activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	56	2.0120688226287e-08	1.47431947658091e-07
GO.0004473.malate.dehydrogenase..decarboxylating...NADP...activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	49	2.0120688226287e-08	1.47431947658091e-07
GO.0008888.glycerol.dehydrogenase..NAD...activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	20	2.0120688226287e-08	1.47431947658091e-07
GO.0016040.glutamate.synthase..NADH..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	81	2.0120688226287e-08	1.47431947658091e-07
GO.0045127.N.acetylglucosamine.kinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	17	2.0120688226287e-08	1.47431947658091e-07
GO.0004556.alpha.amylase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	40	2.0120688226287e-08	1.47431947658091e-07
GO.0047631.ADP.ribose.diphosphatase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	22	2.0120688226287e-08	1.47431947658091e-07
GO.0032052.bile.acid.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	39	2.0120688226287e-08	1.47431947658091e-07
GO.0004413.homoserine.kinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	39	2.0120688226287e-08	1.47431947658091e-07
GO.0008780.acyl..acyl.carrier.protein..UDP.N.acetylglucosamine.O.acyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	71	2.0120688226287e-08	1.47431947658091e-07
GO.0015044.rubredoxin.NAD..reductase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	8	2.0120688226287e-08	1.47431947658091e-07
GO.0033220.ATPase.coupled.amide.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	32	2.0120688226287e-08	1.47431947658091e-07
GO.0008808.cardiolipin.synthase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	44	2.0120688226287e-08	1.47431947658091e-07
GO.0004309.exopolyphosphatase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	55	2.0120688226287e-08	1.47431947658091e-07
GO.0004401.histidinol.phosphatase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	29	2.0120688226287e-08	1.47431947658091e-07
GO.0090599.alpha.glucosidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	62	2.0120688226287e-08	1.47431947658091e-07
GO.0033717.gluconate.2.dehydrogenase..acceptor..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	28	2.0120688226287e-08	1.47431947658091e-07
GO.0015156.melibiose.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	8	2.0120688226287e-08	1.47431947658091e-07
GO.0016751.S.succinyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	34	2.0120688226287e-08	1.47431947658091e-07
GO.0043035.chromatin.insulator.sequence.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	12	2.0120688226287e-08	1.47431947658091e-07
GO.0030151.molybdenum.ion.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	75	2.0120688226287e-08	1.47431947658091e-07
GO.0004169.dolichyl.phosphate.mannose.protein.mannosyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	25	2.0120688226287e-08	1.47431947658091e-07
GO.0031956.medium.chain.fatty.acid.CoA.ligase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	76	2.0120688226287e-08	1.47431947658091e-07
GO.0004035.alkaline.phosphatase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	45	2.0120688226287e-08	1.47431947658091e-07
GO.0047131.saccharopine.dehydrogenase..NAD...L.glutamate.forming..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	12	2.0120688226287e-08	1.47431947658091e-07
GO.0015575.mannitol.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	13	2.0120688226287e-08	1.47431947658091e-07
GO.0034618.arginine.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	25	2.0120688226287e-08	1.47431947658091e-07
GO.0008693.3.hydroxydecanoyl..acyl.carrier.protein..dehydratase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	20	2.0120688226287e-08	1.47431947658091e-07
GO.0052655.L.valine.transaminase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	38	2.0120688226287e-08	1.47431947658091e-07
GO.0004856.xylulokinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	32	2.0120688226287e-08	1.47431947658091e-07
GO.0080100.L.glutamine.2.oxoglutarate.aminotransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	15	2.0120688226287e-08	1.47431947658091e-07
GO.0003730.mRNA.3.UTR.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	57	2.0120688226287e-08	1.47431947658091e-07
GO.0008893.guanosine.3.5.bis.diphosphate..3.diphosphatase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	39	2.0120688226287e-08	1.47431947658091e-07
GO.0008772..isocitrate.dehydrogenase..NADP....kinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	26	2.0120688226287e-08	1.47431947658091e-07
GO.0050380.undecaprenyl.diphosphatase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	44	2.0120688226287e-08	1.47431947658091e-07
GO.0031220.maltodextrin.phosphorylase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	48	2.0120688226287e-08	1.47431947658091e-07
GO.0035614.snRNA.stem.loop.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	1	2.0120688226287e-08	1.47431947658091e-07
GO.0004851.uroporphyrin.III.C.methyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	31	2.0120688226287e-08	1.47431947658091e-07
GO.0052935.ethanol.cytochrome.c.oxidoreductase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	25	2.0120688226287e-08	1.47431947658091e-07
GO.0033814.propanoyl.CoA.C.acyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	48	2.0120688226287e-08	1.47431947658091e-07
GO.0004754.saccharopine.dehydrogenase..NAD...L.lysine.forming..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	17	2.0120688226287e-08	1.47431947658091e-07
GO.0018762.aliphatic.nitrilase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	10	2.0120688226287e-08	1.47431947658091e-07
GO.0034040.ATPase.coupled.lipid.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	33	2.0120688226287e-08	1.47431947658091e-07
GO.0071916.dipeptide.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	28	2.0120688226287e-08	1.47431947658091e-07
GO.0004450.isocitrate.dehydrogenase..NADP...activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	50	2.0120688226287e-08	1.47431947658091e-07
GO.0019784.NEDD8.specific.protease.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	37	2.0120688226287e-08	1.47431947658091e-07
GO.0004021.L.alanine.2.oxoglutarate.aminotransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	24	2.0120688226287e-08	1.47431947658091e-07
GO.0004567.beta.mannosidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	43	2.0120688226287e-08	1.47431947658091e-07
GO.0031176.endo.1.4.beta.xylanase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	50	2.0120688226287e-08	1.47431947658091e-07
GO.0004354.glutamate.dehydrogenase..NADP...activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	15	2.0120688226287e-08	1.47431947658091e-07
GO.0070404.NADH.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	45	2.0120688226287e-08	1.47431947658091e-07
GO.0070402.NADPH.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	35	2.0120688226287e-08	1.47431947658091e-07
